poly_time,kalshi_time,poly_yes,poly_no,kalshi_yes,kalshi_no,arb_size,poly_side,kalshi_side
1750855975,1750856198,0.995,0.0050000000000000044,0.99,0.010000000000000009,22,NO,YES
1750855975,1750856218,0.995,0.0050000000000000044,0.99,0.010000000000000009,1,NO,YES
1750856047,1750856328,0.996,0.0040000000000000036,0.99,0.010000000000000009,100,NO,YES
1750856689,1750856408,0.995,0.0050000000000000044,0.99,0.010000000000000009,3,NO,YES
1750856689,1750856464,0.995,0.0050000000000000044,0.99,0.010000000000000009,279,NO,YES
1750856689,1750856488,0.995,0.0050000000000000044,0.99,0.010000000000000009,48,NO,YES
1750856689,1750856654,0.995,0.0050000000000000044,0.99,0.010000000000000009,89,NO,YES
1750856689,1750856710,0.995,0.0050000000000000044,0.99,0.010000000000000009,42,NO,YES
1750856689,1750856746,0.995,0.0050000000000000044,0.99,0.010000000000000009,107,NO,YES
1750856689,1750856782,0.995,0.0050000000000000044,0.99,0.010000000000000009,58,NO,YES
1750856689,1750856792,0.995,0.0050000000000000044,0.99,0.010000000000000009,42,NO,YES
1750856689,1750856808,0.995,0.0050000000000000044,0.99,0.010000000000000009,921,NO,YES
1750856689,1750856989,0.995,0.0050000000000000044,0.99,0.010000000000000009,342,NO,YES
1750856971,1750856997,0.995,0.0050000000000000044,0.99,0.010000000000000009,19,NO,YES
1750856971,1750857012,0.995,0.0050000000000000044,0.99,0.010000000000000009,6,NO,YES
1750857153,1750857012,0.995,0.0050000000000000044,0.99,0.010000000000000009,83,NO,YES
1750857153,1750857055,0.995,0.0050000000000000044,0.99,0.010000000000000009,72,NO,YES
1750857189,1750857055,0.995,0.0050000000000000044,0.99,0.010000000000000009,46,NO,YES
1750857461,1750857285,0.996,0.0040000000000000036,0.99,0.010000000000000009,110,NO,YES
1750857547,1750857285,0.996,0.0040000000000000036,0.99,0.010000000000000009,1,NO,YES
1750857637,1750857342,0.996,0.0040000000000000036,0.99,0.010000000000000009,131,NO,YES
1750857731,1750857459,0.996,0.0040000000000000036,0.99,0.010000000000000009,16,NO,YES
1750857731,1750857462,0.996,0.0040000000000000036,0.99,0.010000000000000009,120,NO,YES
1750857827,1750857707,0.995,0.0050000000000000044,0.99,0.010000000000000009,67,NO,YES
1750858175,1750857908,0.995,0.0050000000000000044,0.99,0.010000000000000009,172,NO,YES
1750858175,1750857981,0.995,0.0050000000000000044,0.99,0.010000000000000009,415,NO,YES
1750858175,1750857981,0.995,0.0050000000000000044,0.99,0.010000000000000009,17,NO,YES
1750858175,1750857981,0.994,0.006000000000000005,0.99,0.010000000000000009,2394,NO,YES
1750858195,1750857981,0.994,0.006000000000000005,0.99,0.010000000000000009,2135,NO,YES
1750858411,1750858192,0.994,0.006000000000000005,0.99,0.010000000000000009,18,NO,YES
1750858421,1750858192,0.995,0.0050000000000000044,0.99,0.010000000000000009,44,NO,YES
1750858421,1750858193,0.995,0.0050000000000000044,0.99,0.010000000000000009,7,NO,YES
1750858437,1750858193,0.994,0.006000000000000005,0.99,0.010000000000000009,18,NO,YES
1750858437,1750858303,0.994,0.006000000000000005,0.99,0.010000000000000009,33,NO,YES
1750858559,1750858303,0.994,0.006000000000000005,0.99,0.010000000000000009,18,NO,YES
1750858559,1750858344,0.994,0.006000000000000005,0.99,0.010000000000000009,88,NO,YES
1750858559,1750858353,0.994,0.006000000000000005,0.99,0.010000000000000009,115,NO,YES
1750858559,1750858360,0.994,0.006000000000000005,0.99,0.010000000000000009,12,NO,YES
1750858559,1750858416,0.994,0.006000000000000005,0.99,0.010000000000000009,92,NO,YES
1750858559,1750858553,0.994,0.006000000000000005,0.99,0.010000000000000009,19,NO,YES
1750858559,1750858611,0.994,0.006000000000000005,0.99,0.010000000000000009,35,NO,YES
1750858559,1750858726,0.994,0.006000000000000005,0.99,0.010000000000000009,182,NO,YES
1750858559,1750858751,0.994,0.006000000000000005,0.99,0.010000000000000009,548,NO,YES
1750858559,1750858779,0.994,0.006000000000000005,0.99,0.010000000000000009,16,NO,YES
1750858559,1750858795,0.994,0.006000000000000005,0.99,0.010000000000000009,52,NO,YES
1750858559,1750858813,0.994,0.006000000000000005,0.99,0.010000000000000009,11,NO,YES
1750858657,1750858886,0.995,0.0050000000000000044,0.99,0.010000000000000009,15,NO,YES
1750858657,1750858934,0.995,0.0050000000000000044,0.99,0.010000000000000009,33,NO,YES
1750858657,1750858934,0.996,0.0040000000000000036,0.99,0.010000000000000009,2,NO,YES
1750858671,1750858934,0.994,0.006000000000000005,0.99,0.010000000000000009,51,NO,YES
1750858677,1750858934,0.994,0.006000000000000005,0.99,0.010000000000000009,9,NO,YES
1750858865,1750858934,0.996,0.0040000000000000036,0.99,0.010000000000000009,51,NO,YES
1750858917,1750858934,0.996,0.0040000000000000036,0.99,0.010000000000000009,2,NO,YES
1750858919,1750858934,0.994,0.006000000000000005,0.99,0.010000000000000009,51,NO,YES
1750859157,1750858934,0.996,0.0040000000000000036,0.99,0.010000000000000009,51,NO,YES
1750859197,1750858934,0.994,0.006000000000000005,0.99,0.010000000000000009,51,NO,YES
1750859417,1750859202,0.996,0.0040000000000000036,0.99,0.010000000000000009,51,NO,YES
1750859457,1750859202,0.994,0.006000000000000005,0.99,0.010000000000000009,51,NO,YES
1750859643,1750859352,0.994,0.006000000000000005,0.99,0.010000000000000009,8,NO,YES
1750859643,1750859438,0.994,0.006000000000000005,0.99,0.010000000000000009,33,NO,YES
1750859643,1750859444,0.994,0.006000000000000005,0.99,0.010000000000000009,224,NO,YES
1750859643,1750859484,0.994,0.006000000000000005,0.99,0.010000000000000009,189,NO,YES
1750859663,1750859484,0.996,0.0040000000000000036,0.99,0.010000000000000009,42,NO,YES
1750859663,1750859484,0.996,0.0040000000000000036,0.99,0.010000000000000009,8,NO,YES
1750859697,1750859484,0.994,0.006000000000000005,0.99,0.010000000000000009,51,NO,YES
1750859915,1750859691,0.996,0.0040000000000000036,0.99,0.010000000000000009,51,NO,YES
1750859925,1750859691,0.994,0.006000000000000005,0.99,0.010000000000000009,18,NO,YES
1750859925,1750859732,0.994,0.006000000000000005,0.99,0.010000000000000009,33,NO,YES
1750859991,1750859732,0.994,0.006000000000000005,0.99,0.010000000000000009,607,NO,YES
1750860023,1750859732,0.994,0.006000000000000005,0.99,0.010000000000000009,140,NO,YES
1750860117,1750860015,0.995999,0.004001000000000032,0.99,0.010000000000000009,1,NO,YES
1750860141,1750860015,0.996,0.0040000000000000036,0.99,0.010000000000000009,51,NO,YES
1750860173,1750860015,0.994,0.006000000000000005,0.99,0.010000000000000009,51,NO,YES
1750860287,1750860015,0.996,0.0040000000000000036,0.99,0.010000000000000009,51,NO,YES
1750860295,1750860015,0.994,0.006000000000000005,0.99,0.010000000000000009,22,NO,YES
1750860317,1750860124,0.994,0.006000000000000005,0.99,0.010000000000000009,6,NO,YES
1750860317,1750860141,0.994,0.006000000000000005,0.99,0.010000000000000009,45,NO,YES
1750860629,1750860503,0.996,0.0040000000000000036,0.99,0.010000000000000009,100,NO,YES
1750860629,1750860565,0.996,0.0040000000000000036,0.99,0.010000000000000009,37,NO,YES
1750860629,1750860569,0.996,0.0040000000000000036,0.99,0.010000000000000009,5,NO,YES
1750860629,1750860595,0.996,0.0040000000000000036,0.99,0.010000000000000009,17,NO,YES
1750860629,1750860606,0.996,0.0040000000000000036,0.99,0.010000000000000009,41,NO,YES
1750860671,1750860606,0.995,0.0050000000000000044,0.99,0.010000000000000009,20,NO,YES
1750860671,1750860606,0.994,0.006000000000000005,0.99,0.010000000000000009,58,NO,YES
1750860671,1750860623,0.994,0.006000000000000005,0.99,0.010000000000000009,50,NO,YES
1750860671,1750860713,0.994,0.006000000000000005,0.99,0.010000000000000009,153,NO,YES
1750860671,1750860773,0.994,0.006000000000000005,0.99,0.010000000000000009,38,NO,YES
1750860671,1750860831,0.994,0.006000000000000005,0.99,0.010000000000000009,17,NO,YES
1750860725,1750860831,0.994,0.006000000000000005,0.99,0.010000000000000009,168,NO,YES
1750860725,1750860859,0.994,0.006000000000000005,0.99,0.010000000000000009,56,NO,YES
1750860859,1750860859,0.996,0.0040000000000000036,0.99,0.010000000000000009,150,NO,YES
1750860859,1750860885,0.996,0.0040000000000000036,0.99,0.010000000000000009,21,NO,YES
1750860859,1750860933,0.996,0.0040000000000000036,0.99,0.010000000000000009,287,NO,YES
1750860859,1750860937,0.996,0.0040000000000000036,0.99,0.010000000000000009,299,NO,YES
1750860859,1750861082,0.996,0.0040000000000000036,0.99,0.010000000000000009,83,NO,YES
1750860859,1750861155,0.996,0.0040000000000000036,0.99,0.010000000000000009,164,NO,YES
1750861065,1750861155,0.995,0.0050000000000000044,0.99,0.010000000000000009,8,NO,YES
1750861065,1750861155,0.994,0.006000000000000005,0.99,0.010000000000000009,207,NO,YES
1750861065,1750861197,0.994,0.006000000000000005,0.99,0.010000000000000009,38,NO,YES
1750861065,1750861217,0.994,0.006000000000000005,0.99,0.010000000000000009,269,NO,YES
1750861571,1750861294,0.994,0.006000000000000005,0.99,0.010000000000000009,6,NO,YES
1750861571,1750861328,0.994,0.006000000000000005,0.99,0.010000000000000009,5,NO,YES
1750861571,1750861362,0.994,0.006000000000000005,0.99,0.010000000000000009,1,NO,YES
1750861593,1750861362,0.994,0.006000000000000005,0.99,0.010000000000000009,1000,NO,YES
1750861777,1750861578,0.994,0.006000000000000005,0.99,0.010000000000000009,47,NO,YES
1750861777,1750861581,0.994,0.006000000000000005,0.99,0.010000000000000009,379,NO,YES
1750861777,1750861693,0.994,0.006000000000000005,0.99,0.010000000000000009,49,NO,YES
1750861777,1750861732,0.994,0.006000000000000005,0.99,0.010000000000000009,228,NO,YES
1750861777,1750861779,0.994,0.006000000000000005,0.99,0.010000000000000009,129,NO,YES
1750861777,1750861779,0.994,0.006000000000000005,0.99,0.010000000000000009,107,NO,YES
1750861777,1750861811,0.994,0.006000000000000005,0.99,0.010000000000000009,1120,NO,YES
1750861777,1750861850,0.994,0.006000000000000005,0.99,0.010000000000000009,940,NO,YES
1750861791,1750861850,0.994,0.006000000000000005,0.99,0.010000000000000009,115,NO,YES
1750861791,1750861936,0.994,0.006000000000000005,0.99,0.010000000000000009,21,NO,YES
1750861791,1750861964,0.994,0.006000000000000005,0.99,0.010000000000000009,10,NO,YES
1750861863,1750862152,0.993,0.007000000000000006,0.99,0.010000000000000009,11,NO,YES
1750861973,1750862152,0.993,0.007000000000000006,0.99,0.010000000000000009,5,NO,YES
1750862167,1750862152,0.996,0.0040000000000000036,0.99,0.010000000000000009,2,NO,YES
1750862289,1750862152,0.993,0.007000000000000006,0.99,0.010000000000000009,12,NO,YES
1750862289,1750862168,0.993,0.007000000000000006,0.99,0.010000000000000009,18,NO,YES
1750862289,1750862249,0.993,0.007000000000000006,0.99,0.010000000000000009,717,NO,YES
1750862289,1750862411,0.993,0.007000000000000006,0.99,0.010000000000000009,54,NO,YES
1750862289,1750862523,0.993,0.007000000000000006,0.99,0.010000000000000009,176,NO,YES
1750862407,1750862614,0.996,0.0040000000000000036,0.99,0.010000000000000009,10,NO,YES
1750862549,1750862614,0.994,0.006000000000000005,0.99,0.010000000000000009,3,NO,YES
1750862611,1750862614,0.995,0.0050000000000000044,0.99,0.010000000000000009,142,NO,YES
1750862689,1750862614,0.994,0.006000000000000005,0.99,0.010000000000000009,55,NO,YES
1750862689,1750862673,0.994,0.006000000000000005,0.99,0.010000000000000009,107,NO,YES
1750862689,1750862709,0.994,0.006000000000000005,0.99,0.010000000000000009,34,NO,YES
1750862689,1750862709,0.994,0.006000000000000005,0.99,0.010000000000000009,1,NO,YES
1750862689,1750862727,0.994,0.006000000000000005,0.99,0.010000000000000009,47,NO,YES
1750862689,1750862779,0.994,0.006000000000000005,0.99,0.010000000000000009,18,NO,YES
1750862689,1750862872,0.994,0.006000000000000005,0.99,0.010000000000000009,134,NO,YES
1750862689,1750862872,0.993,0.007000000000000006,0.99,0.010000000000000009,132,NO,YES
1750862859,1750862872,0.993,0.007000000000000006,0.99,0.010000000000000009,171,NO,YES
1750862859,1750862925,0.993,0.007000000000000006,0.99,0.010000000000000009,11,NO,YES
1750862859,1750862934,0.993,0.007000000000000006,0.99,0.010000000000000009,45,NO,YES
1750862859,1750862958,0.993,0.007000000000000006,0.99,0.010000000000000009,3,NO,YES
1750862859,1750862960,0.993,0.007000000000000006,0.99,0.010000000000000009,40,NO,YES
1750862859,1750862963,0.993,0.007000000000000006,0.99,0.010000000000000009,422,NO,YES
1750862859,1750862985,0.993,0.007000000000000006,0.99,0.010000000000000009,85,NO,YES
1750862859,1750863014,0.993,0.007000000000000006,0.99,0.010000000000000009,23,NO,YES
1750862859,1750863043,0.993,0.007000000000000006,0.99,0.010000000000000009,70,NO,YES
1750862859,1750863068,0.993,0.007000000000000006,0.99,0.010000000000000009,5,NO,YES
1750862859,1750863112,0.993,0.007000000000000006,0.99,0.010000000000000009,315,NO,YES
1750862859,1750863143,0.993,0.007000000000000006,0.99,0.010000000000000009,8,NO,YES
1750862941,1750863228,0.994,0.006000000000000005,0.99,0.010000000000000009,10,NO,YES
1750862985,1750863228,0.993,0.007000000000000006,0.99,0.010000000000000009,5,NO,YES
1750863065,1750863228,0.994,0.006000000000000005,0.99,0.010000000000000009,179,NO,YES
1750863253,1750863228,0.994,0.006000000000000005,0.99,0.010000000000000009,5,NO,YES
1750863339,1750863228,0.993,0.007000000000000006,0.99,0.010000000000000009,38,NO,YES
1750863687,1750863473,0.994,0.006000000000000005,0.99,0.010000000000000009,2,NO,YES
1750863687,1750863481,0.994,0.006000000000000005,0.99,0.010000000000000009,5,NO,YES
1750863947,1750863653,0.994,0.006000000000000005,0.99,0.010000000000000009,14,NO,YES
1750863947,1750863657,0.994,0.006000000000000005,0.99,0.010000000000000009,15,NO,YES
1750863949,1750863657,0.993,0.007000000000000006,0.99,0.010000000000000009,82,NO,YES
1750863949,1750863696,0.993,0.007000000000000006,0.99,0.010000000000000009,185,NO,YES
1750864039,1750863739,0.993,0.007000000000000006,0.99,0.010000000000000009,372,NO,YES
1750864039,1750863786,0.993,0.007000000000000006,0.99,0.010000000000000009,9,NO,YES
1750864039,1750863789,0.993,0.007000000000000006,0.99,0.010000000000000009,935,NO,YES
1750864039,1750863822,0.993,0.007000000000000006,0.99,0.010000000000000009,96,NO,YES
1750864039,1750863884,0.993,0.007000000000000006,0.99,0.010000000000000009,239,NO,YES
1750864039,1750864038,0.993,0.007000000000000006,0.99,0.010000000000000009,525,NO,YES
1750864039,1750864075,0.993,0.007000000000000006,0.99,0.010000000000000009,372,NO,YES
1750864039,1750864087,0.993,0.007000000000000006,0.99,0.010000000000000009,2,NO,YES
1750864039,1750864101,0.993,0.007000000000000006,0.99,0.010000000000000009,118,NO,YES
1750864039,1750864143,0.993,0.007000000000000006,0.99,0.010000000000000009,44,NO,YES
1750864039,1750864146,0.993,0.007000000000000006,0.99,0.010000000000000009,62,NO,YES
1750864039,1750864154,0.993,0.007000000000000006,0.99,0.010000000000000009,164,NO,YES
1750864191,1750864352,0.993,0.007000000000000006,0.99,0.010000000000000009,58,NO,YES
1750864191,1750864395,0.993,0.007000000000000006,0.99,0.010000000000000009,37,NO,YES
1750864191,1750864412,0.993,0.007000000000000006,0.99,0.010000000000000009,23,NO,YES
1750864271,1750864513,0.994,0.006000000000000005,0.99,0.010000000000000009,29,NO,YES
1750864371,1750864574,0.994,0.006000000000000005,0.99,0.010000000000000009,72,NO,YES
1750865183,1750864953,0.993,0.007000000000000006,0.99,0.010000000000000009,1,NO,YES
1750865279,1750865019,0.993,0.007000000000000006,0.99,0.010000000000000009,24,NO,YES
1750865403,1750865117,0.993,0.007000000000000006,0.99,0.010000000000000009,12,NO,YES
1750865451,1750865346,0.993,0.007000000000000006,0.99,0.010000000000000009,20,NO,YES
1750865549,1750865346,0.994,0.006000000000000005,0.99,0.010000000000000009,123,NO,YES
1750865549,1750865368,0.994,0.006000000000000005,0.99,0.010000000000000009,38,NO,YES
1750865711,1750865413,0.993,0.007000000000000006,0.99,0.010000000000000009,103,NO,YES
1750865711,1750865425,0.993,0.007000000000000006,0.99,0.010000000000000009,45,NO,YES
1750865711,1750865492,0.993,0.007000000000000006,0.99,0.010000000000000009,56,NO,YES
1750865711,1750865583,0.993,0.007000000000000006,0.99,0.010000000000000009,45,NO,YES
1750865711,1750865663,0.993,0.007000000000000006,0.99,0.010000000000000009,109,NO,YES
1750865711,1750865694,0.993,0.007000000000000006,0.99,0.010000000000000009,2,NO,YES
1750865711,1750865718,0.993,0.007000000000000006,0.99,0.010000000000000009,64,NO,YES
1750865711,1750865791,0.993,0.007000000000000006,0.99,0.010000000000000009,29,NO,YES
1750865711,1750865799,0.993,0.007000000000000006,0.99,0.010000000000000009,4,NO,YES
1750865711,1750865802,0.993,0.007000000000000006,0.99,0.010000000000000009,91,NO,YES
1750866063,1750865802,0.993,0.007000000000000006,0.99,0.010000000000000009,37,NO,YES
1750866065,1750865802,0.993,0.007000000000000006,0.99,0.010000000000000009,142,NO,YES
1750866163,1750865977,0.993,0.007000000000000006,0.99,0.010000000000000009,10,NO,YES
1750866371,1750866080,0.993,0.007000000000000006,0.99,0.010000000000000009,120,NO,YES
1750866885,1750866596,0.993,0.007000000000000006,0.99,0.010000000000000009,26,NO,YES
1750866889,1750866596,0.994,0.006000000000000005,0.99,0.010000000000000009,72,NO,YES
1750867119,1750866821,0.994,0.006000000000000005,0.99,0.010000000000000009,94,NO,YES
1750867119,1750866978,0.994,0.006000000000000005,0.99,0.010000000000000009,62,NO,YES
1750867119,1750867121,0.994,0.006000000000000005,0.99,0.010000000000000009,77,NO,YES
1750867973,1750868023,0.993,0.007000000000000006,0.99,0.010000000000000009,1,NO,YES
1750867973,1750868088,0.993,0.007000000000000006,0.99,0.010000000000000009,43,NO,YES
1750867973,1750868113,0.993,0.007000000000000006,0.99,0.010000000000000009,18,NO,YES
1750867973,1750868122,0.993,0.007000000000000006,0.99,0.010000000000000009,240,NO,YES
1750867973,1750868199,0.993,0.007000000000000006,0.99,0.010000000000000009,48,NO,YES
1750868239,1750868199,0.993,0.007000000000000006,0.99,0.010000000000000009,56,NO,YES
1750868239,1750868237,0.993,0.007000000000000006,0.99,0.010000000000000009,7,NO,YES
1750868839,1750868621,0.993,0.007000000000000006,0.99,0.010000000000000009,32,NO,YES
1750868839,1750868663,0.993,0.007000000000000006,0.99,0.010000000000000009,6,NO,YES
1750868839,1750868742,0.993,0.007000000000000006,0.99,0.010000000000000009,14,NO,YES
1750868855,1750868742,0.993,0.007000000000000006,0.99,0.010000000000000009,89,NO,YES
1750868855,1750868745,0.993,0.007000000000000006,0.99,0.010000000000000009,20,NO,YES
1750868855,1750868857,0.993,0.007000000000000006,0.99,0.010000000000000009,25,NO,YES
1750868855,1750868877,0.993,0.007000000000000006,0.99,0.010000000000000009,1,NO,YES
1750868855,1750868887,0.993,0.007000000000000006,0.99,0.010000000000000009,22,NO,YES
1750868855,1750869061,0.993,0.007000000000000006,0.99,0.010000000000000009,34,NO,YES
1750868855,1750869100,0.993,0.007000000000000006,0.99,0.010000000000000009,17,NO,YES
1750868855,1750869130,0.993,0.007000000000000006,0.99,0.010000000000000009,51,NO,YES
1750868965,1750869183,0.994,0.006000000000000005,0.99,0.010000000000000009,20,NO,YES
1750868965,1750869253,0.994,0.006000000000000005,0.99,0.010000000000000009,8,NO,YES
1750869085,1750869343,0.993,0.007000000000000006,0.99,0.010000000000000009,223,NO,YES
1750869317,1750869482,0.995,0.0050000000000000044,0.99,0.010000000000000009,4,NO,YES
1750869935,1750869635,0.995,0.0050000000000000044,0.99,0.010000000000000009,88,NO,YES
1750869935,1750869638,0.995,0.0050000000000000044,0.99,0.010000000000000009,164,NO,YES
1750869935,1750869663,0.995,0.0050000000000000044,0.99,0.010000000000000009,215,NO,YES
1750869935,1750869703,0.995,0.0050000000000000044,0.99,0.010000000000000009,48,NO,YES
1750869935,1750869860,0.995,0.0050000000000000044,0.99,0.010000000000000009,44,NO,YES
1750869935,1750870008,0.995,0.0050000000000000044,0.99,0.010000000000000009,74,NO,YES
1750869935,1750870201,0.995,0.0050000000000000044,0.99,0.010000000000000009,1992,NO,YES
1750869935,1750870214,0.995,0.0050000000000000044,0.99,0.010000000000000009,23,NO,YES
1750870259,1750870296,0.996,0.0040000000000000036,0.99,0.010000000000000009,2,NO,YES
1750870279,1750870296,0.994,0.006000000000000005,0.99,0.010000000000000009,106,NO,YES
1750870279,1750870362,0.994,0.006000000000000005,0.99,0.010000000000000009,50,NO,YES
1750870279,1750870423,0.994,0.006000000000000005,0.99,0.010000000000000009,76,NO,YES
1750870291,1750870423,0.994,0.006000000000000005,0.99,0.010000000000000009,100,NO,YES
1750870311,1750870423,0.994,0.006000000000000005,0.99,0.010000000000000009,1,NO,YES
1750871131,1750870922,0.996,0.0040000000000000036,0.99,0.010000000000000009,19,NO,YES
1750871131,1750871099,0.996,0.0040000000000000036,0.99,0.010000000000000009,23,NO,YES
1750871131,1750871266,0.996,0.0040000000000000036,0.99,0.010000000000000009,106,NO,YES
1750871159,1750871266,0.996,0.0040000000000000036,0.99,0.010000000000000009,45,NO,YES
1750871437,1750871266,0.994,0.006000000000000005,0.99,0.010000000000000009,72,NO,YES
1750871521,1750871266,0.995,0.0050000000000000044,0.99,0.010000000000000009,5,NO,YES
1750871755,1750871458,0.995,0.0050000000000000044,0.99,0.010000000000000009,1,NO,YES
1750871755,1750871464,0.995,0.0050000000000000044,0.99,0.010000000000000009,43,NO,YES
1750871755,1750871556,0.995,0.0050000000000000044,0.99,0.010000000000000009,11,NO,YES
1750871755,1750871676,0.995,0.0050000000000000044,0.99,0.010000000000000009,848,NO,YES
1750871755,1750871715,0.995,0.0050000000000000044,0.99,0.010000000000000009,41,NO,YES
1750871755,1750871749,0.995,0.0050000000000000044,0.99,0.010000000000000009,55,NO,YES
1750871755,1750871749,0.994,0.006000000000000005,0.99,0.010000000000000009,535,NO,YES
1750871755,1750871762,0.994,0.006000000000000005,0.99,0.010000000000000009,213,NO,YES
1750871755,1750871854,0.994,0.006000000000000005,0.99,0.010000000000000009,15,NO,YES
1750871755,1750871982,0.994,0.006000000000000005,0.99,0.010000000000000009,41,NO,YES
1750872177,1750872111,0.996,0.0040000000000000036,0.99,0.010000000000000009,1,NO,YES
1750872177,1750872130,0.996,0.0040000000000000036,0.99,0.010000000000000009,3,NO,YES
1750872177,1750872130,0.996,0.0040000000000000036,0.99,0.010000000000000009,91,NO,YES
1750872177,1750872148,0.996,0.0040000000000000036,0.99,0.010000000000000009,1031,NO,YES
1750872177,1750872225,0.996,0.0040000000000000036,0.99,0.010000000000000009,43,NO,YES
1750872177,1750872358,0.996,0.0040000000000000036,0.99,0.010000000000000009,176,NO,YES
1750872177,1750872369,0.996,0.0040000000000000036,0.99,0.010000000000000009,45,NO,YES
1750872347,1750872479,0.996,0.0040000000000000036,0.99,0.010000000000000009,8,NO,YES
1750872477,1750872479,0.996,0.0040000000000000036,0.99,0.010000000000000009,3,NO,YES
1750872639,1750872479,0.995,0.0050000000000000044,0.99,0.010000000000000009,189,NO,YES
1750872639,1750872560,0.995,0.0050000000000000044,0.99,0.010000000000000009,22,NO,YES
1750872639,1750872639,0.995,0.0050000000000000044,0.99,0.010000000000000009,5,NO,YES
1750872639,1750872660,0.995,0.0050000000000000044,0.99,0.010000000000000009,182,NO,YES
1750872639,1750872742,0.995,0.0050000000000000044,0.99,0.010000000000000009,273,NO,YES
1750872639,1750872900,0.995,0.0050000000000000044,0.99,0.010000000000000009,164,NO,YES
1750872952,1750872981,0.996,0.0040000000000000036,0.99,0.010000000000000009,5,NO,YES
1750872952,1750872981,0.996,0.0040000000000000036,0.99,0.010000000000000009,5,NO,YES
1750873050,1750872981,0.996,0.0040000000000000036,0.99,0.010000000000000009,26,NO,YES
1750873050,1750872981,0.997,0.0030000000000000027,0.99,0.010000000000000009,9,NO,YES
1750873050,1750873034,0.997,0.0030000000000000027,0.99,0.010000000000000009,120,NO,YES
1750873212,1750873034,0.995,0.0050000000000000044,0.99,0.010000000000000009,69,NO,YES
1750873212,1750873153,0.995,0.0050000000000000044,0.99,0.010000000000000009,9,NO,YES
1750873212,1750873324,0.995,0.0050000000000000044,0.99,0.010000000000000009,309,NO,YES
1750873212,1750873459,0.995,0.0050000000000000044,0.99,0.010000000000000009,11,NO,YES
1750873348,1750873557,0.997,0.0030000000000000027,0.99,0.010000000000000009,13,NO,YES
1750873666,1750873557,0.995,0.0050000000000000044,0.99,0.010000000000000009,52,NO,YES
1750873914,1750873616,0.995,0.0050000000000000044,0.99,0.010000000000000009,3,NO,YES
1750873914,1750873763,0.995,0.0050000000000000044,0.99,0.010000000000000009,41,NO,YES
1750873914,1750874093,0.995,0.0050000000000000044,0.99,0.010000000000000009,51,NO,YES
1750874332,1750874317,0.997,0.0030000000000000027,0.99,0.010000000000000009,9,NO,YES
1750874332,1750874337,0.997,0.0030000000000000027,0.99,0.010000000000000009,100,NO,YES
1750874332,1750874587,0.997,0.0030000000000000027,0.99,0.010000000000000009,56,NO,YES
1750874744,1750874754,0.995,0.0050000000000000044,0.99,0.010000000000000009,1150,NO,YES
1750874744,1750874820,0.995,0.0050000000000000044,0.99,0.010000000000000009,375,NO,YES
1750874744,1750874858,0.995,0.0050000000000000044,0.99,0.010000000000000009,23,NO,YES
1750874744,1750874918,0.995,0.0050000000000000044,0.99,0.010000000000000009,19,NO,YES
1750874744,1750875001,0.995,0.0050000000000000044,0.99,0.010000000000000009,45,NO,YES
1750874744,1750875019,0.995,0.0050000000000000044,0.99,0.010000000000000009,75,NO,YES
1750874744,1750875039,0.995,0.0050000000000000044,0.99,0.010000000000000009,236,NO,YES
1750874886,1750875148,0.997,0.0030000000000000027,0.99,0.010000000000000009,20,NO,YES
1750875106,1750875196,0.995,0.0050000000000000044,0.99,0.010000000000000009,16,NO,YES
1750875164,1750875196,0.995,0.0050000000000000044,0.99,0.010000000000000009,3,NO,YES
1750875164,1750875292,0.995,0.0050000000000000044,0.99,0.010000000000000009,34,NO,YES
1750875426,1750875691,0.995,0.0050000000000000044,0.99,0.010000000000000009,3,NO,YES
1750875610,1750875825,0.997,0.0030000000000000027,0.99,0.010000000000000009,14,NO,YES
1750875632,1750875825,0.996,0.0040000000000000036,0.99,0.010000000000000009,7,NO,YES
1750875894,1750875825,0.996,0.0040000000000000036,0.99,0.010000000000000009,10,NO,YES
1750876384,1750876131,0.996,0.0040000000000000036,0.99,0.010000000000000009,110,NO,YES
1750876496,1750876229,0.996,0.0040000000000000036,0.99,0.010000000000000009,37,NO,YES
1750877196,1750877076,0.996,0.0040000000000000036,0.99,0.010000000000000009,45,NO,YES
1750877196,1750877385,0.996,0.0040000000000000036,0.99,0.010000000000000009,255,NO,YES
1750878072,1750877853,0.997,0.0030000000000000027,0.99,0.010000000000000009,8,NO,YES
1750878116,1750877853,0.997,0.0030000000000000027,0.99,0.010000000000000009,1,NO,YES
1750878116,1750878063,0.997,0.0030000000000000027,0.99,0.010000000000000009,61,NO,YES
1750878116,1750878146,0.997,0.0030000000000000027,0.99,0.010000000000000009,35,NO,YES
1750878116,1750878205,0.997,0.0030000000000000027,0.99,0.010000000000000009,20,NO,YES
1750878116,1750878335,0.997,0.0030000000000000027,0.99,0.010000000000000009,12,NO,YES
1750878344,1750878335,0.996,0.0040000000000000036,0.99,0.010000000000000009,37,NO,YES
1750878344,1750878448,0.996,0.0040000000000000036,0.99,0.010000000000000009,271,NO,YES
1750878610,1750878448,0.996,0.0040000000000000036,0.99,0.010000000000000009,327,NO,YES
1750879668,1750879387,0.995,0.0050000000000000044,0.99,0.010000000000000009,104,NO,YES
1750879668,1750879408,0.995,0.0050000000000000044,0.99,0.010000000000000009,4,NO,YES
